class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
wide,0.48689141869544983,0.1618311107158661,-0.410740464925766,0.9999938607215881,0.4953111708164215,0.1445385366678238,-0.38965070247650146,0.999981164932251,0.500011146068573,0.1448659747838974,-0.38969746232032776,0.9999807476997375,0.5039258003234863,0.14520153403282166,-0.3897107243537903,0.9999814629554749,0.47966304421424866,0.14427311718463898,-0.38785499334335327,0.9999784231185913,0.47441744804382324,0.14455966651439667,-0.38790103793144226,0.9999752640724182,0.4700174331665039,0.14504724740982056,-0.38791635632514954,0.9999728798866272,0.5110117197036743,0.1545231193304062,-0.24915656447410583,0.9999590516090393,0.4633883535861969,0.15514369308948517,-0.23909930884838104,0.9999344944953918,0.49653157591819763,0.18303416669368744,-0.35729292035102844,0.9999908804893494,0.4771207273006439,0.1838514357805252,-0.3549465835094452,0.9999882578849792,0.5541642904281616,0.2648400068283081,-0.17728355526924133,0.9999900460243225,0.4251622259616852,0.26878780126571655,-0.13571420311927795,0.9999641180038452,0.5599401593208313,0.4111933708190918,-0.15444889664649963,0.9934641122817993,0.42340153455734253,0.42073142528533936,-0.08982361853122711,0.9674221277236938,0.5354665517807007,0.5409108400344849,-0.2948846220970154,0.9888321161270142,0.43830615282058716,0.554726779460907,-0.20528388023376465,0.9314050078392029,0.5378998517990112,0.5825603008270264,-0.34836700558662415,0.9742037057876587,0.4371275305747986,0.5962390303611755,-0.25288528203964233,0.8793635964393616,0.5224170088768005,0.5786420702934265,-0.386947900056839,0.9752705097198486,0.44868770241737366,0.5949288010597229,-0.2916640341281891,0.8844650983810425,0.518801212310791,0.5679334402084351,-0.31183046102523804,0.9663873910903931,0.45170703530311584,0.5795450210571289,-0.2231784611940384,0.8748134970664978,0.5355989933013916,0.5436857342720032,-0.008386370725929737,0.9998995065689087,0.45516061782836914,0.5453847050666809,0.008233488537371159,0.9999071955680847,0.5920857191085815,0.7315760850906372,0.01835033856332302,0.9951263666152954,0.3989703953266144,0.7316796779632568,0.03546356037259102,0.995182991027832,0.6486561894416809,0.880854070186615,0.2412090003490448,0.9923813343048096,0.34278959035873413,0.8891125917434692,0.2496943473815918,0.9942169189453125,0.644668459892273,0.8980198502540588,0.253255695104599,0.8686986565589905,0.3494362235069275,0.9117273688316345,0.2639756500720978,0.8775840401649475,0.6798205375671387,0.9447641372680664,0.08685946464538574,0.9791253209114075,0.302998423576355,0.9485225081443787,0.09592665731906891,0.9827554821968079
wide,0.48863163590431213,0.17141838371753693,-0.392792284488678,0.9999952912330627,0.49705785512924194,0.1531321108341217,-0.3708327114582062,0.9999856948852539,0.5011797547340393,0.15309497714042664,-0.3709011673927307,0.9999853372573853,0.5053936243057251,0.15302230417728424,-0.37090834975242615,0.9999858736991882,0.4813743531703949,0.1529511958360672,-0.37031954526901245,0.9999829530715942,0.47581639885902405,0.15290050208568573,-0.37034279108047485,0.9999801516532898,0.4712730944156647,0.15294237434864044,-0.37035515904426575,0.9999785423278809,0.5122186541557312,0.15996664762496948,-0.2252187430858612,0.9999691843986511,0.4639255404472351,0.16025382280349731,-0.22276921570301056,0.9999502301216125,0.49786990880966187,0.19100762903690338,-0.3371884226799011,0.9999930262565613,0.47859492897987366,0.19191017746925354,-0.336797297000885,0.9999909400939941,0.5528956651687622,0.2667669355869293,-0.1536649763584137,0.999992847442627,0.4255565106868744,0.27070534229278564,-0.11390624195337296,0.9999738335609436,0.5610409379005432,0.4118432402610779,-0.13509206473827362,0.9923180937767029,0.4188547134399414,0.42341434955596924,-0.05649781972169876,0.9658142924308777,0.5457212924957275,0.5444033741950989,-0.304267942905426,0.9882049560546875,0.42092886567115784,0.5554424524307251,-0.17684654891490936,0.9336757063865662,0.5507686734199524,0.5851449966430664,-0.3609272837638855,0.9745720624923706,0.4178275465965271,0.5953525900840759,-0.22262506186962128,0.8855339884757996,0.5344864726066589,0.5831222534179688,-0.40280985832214355,0.9756749272346497,0.4301014542579651,0.5945197939872742,-0.2673482894897461,0.8916294574737549,0.5295357704162598,0.571506679058075,-0.32365182042121887,0.9665699601173401,0.4345058798789978,0.5815582871437073,-0.19734123349189758,0.8822312951087952,0.5357487797737122,0.5473994016647339,-0.007018648087978363,0.9999217987060547,0.45488056540489197,0.5504166483879089,0.006877400912344456,0.9999254941940308,0.5929591059684753,0.7353603839874268,0.0029989536851644516,0.9956467151641846,0.3972659707069397,0.7356997728347778,0.026189584285020828,0.9958617687225342,0.6521122455596924,0.887036144733429,0.24210579693317413,0.9930696487426758,0.34147459268569946,0.8893199563026428,0.25656387209892273,0.9947287440299988,0.650725781917572,0.9043064713478088,0.25532466173171997,0.8706458210945129,0.3479583263397217,0.9083539247512817,0.27079206705093384,0.8850910067558289,0.6839593648910522,0.9456750750541687,0.08215207606554031,0.9809120297431946,0.3048003911972046,0.9461451768875122,0.1053842306137085,0.9845966696739197
wide,0.48846369981765747,0.16921807825565338,-0.365024596452713,0.9999951720237732,0.4968727231025696,0.15128812193870544,-0.34257417917251587,0.99998539686203,0.5010568499565125,0.1514168679714203,-0.34265464544296265,0.9999850392341614,0.5051558017730713,0.15149575471878052,-0.3426625430583954,0.9999856352806091,0.4812077581882477,0.15070635080337524,-0.34119921922683716,0.9999825358390808,0.4756927490234375,0.15058711171150208,-0.34122025966644287,0.9999796152114868,0.47117137908935547,0.15075795352458954,-0.34123972058296204,0.9999780058860779,0.5119377374649048,0.15887217223644257,-0.20035512745380402,0.9999688267707825,0.46387696266174316,0.15894410014152527,-0.19328320026397705,0.999949038028717,0.4976366460323334,0.18961313366889954,-0.31124311685562134,0.9999929666519165,0.47841158509254456,0.19054846465587616,-0.30952221155166626,0.9999908208847046,0.5527974963188171,0.2667683959007263,-0.1392498016357422,0.999992847442627,0.4254080653190613,0.2706761658191681,-0.0901627466082573,0.9999735951423645,0.5607831478118896,0.412271112203598,-0.13509246706962585,0.9922160506248474,0.41885003447532654,0.4235295355319977,-0.03932151943445206,0.9647806286811829,0.5453454256057739,0.5457185506820679,-0.31088778376579285,0.9880873560905457,0.4208686351776123,0.555038571357727,-0.16364094614982605,0.9324640035629272,0.5501386523246765,0.5859129428863525,-0.3690040707588196,0.9745420217514038,0.4178589880466461,0.5948880314826965,-0.21010902523994446,0.8841350674629211,0.5336979031562805,0.5836592316627502,-0.4096079468727112,0.9756349325180054,0.43015414476394653,0.5935291647911072,-0.2544003427028656,0.8903204202651978,0.5289629697799683,0.5719478726387024,-0.32997339963912964,0.9664680361747742,0.4345543384552002,0.5808915495872498,-0.18426528573036194,0.8808420300483704,0.5357502698898315,0.5474309325218201,-0.00811983272433281,0.9999229907989502,0.4548493027687073,0.5504670739173889,0.00800273846834898,0.9999266266822815,0.5928933024406433,0.7353173494338989,0.0028297402895987034,0.9957784414291382,0.3963903784751892,0.7357112169265747,0.02684580348432064,0.9960008263587952,0.6518592238426208,0.8860676884651184,0.24329376220703125,0.9932516813278198,0.3413648009300232,0.8895391821861267,0.25771576166152954,0.9948840737342834,0.6500025987625122,0.9027502536773682,0.25696948170661926,0.8713215589523315,0.34790366888046265,0.9083808660507202,0.27166229486465454,0.8874095678329468,0.681911826133728,0.9448438286781311,0.0850040465593338,0.9813847541809082,0.3041974604129791,0.9472536444664001,0.10756691545248032,0.9850429892539978
wide,0.4869772493839264,0.1656501740217209,-0.37719443440437317,0.9999948740005493,0.49550825357437134,0.14750522375106812,-0.3547418713569641,0.9999843835830688,0.5002797842025757,0.14796017110347748,-0.3548179864883423,0.999984085559845,0.5041470527648926,0.14837481081485748,-0.3548278212547302,0.9999847412109375,0.4797790050506592,0.14653101563453674,-0.35290592908859253,0.999981164932251,0.47465676069259644,0.14647486805915833,-0.3529227674007416,0.9999780058860779,0.470193088054657,0.1470465511083603,-0.352934330701828,0.9999763369560242,0.5113056302070618,0.1566028743982315,-0.21014483273029327,0.9999669790267944,0.46338707208633423,0.15614719688892365,-0.2002183496952057,0.9999446272850037,0.4962770938873291,0.18628014624118805,-0.32274389266967773,0.9999924898147583,0.47706252336502075,0.18695460259914398,-0.3205268383026123,0.9999902248382568,0.5518316030502319,0.266110360622406,-0.14674292504787445,0.9999923706054688,0.42493414878845215,0.2701992690563202,-0.09678146243095398,0.999972403049469,0.5592294931411743,0.4124806821346283,-0.15008345246315002,0.9918003678321838,0.41874438524246216,0.4231991767883301,-0.04725492000579834,0.96340012550354,0.5437189936637878,0.5458672046661377,-0.3297898471355438,0.9874551892280579,0.4207805097103119,0.5541490912437439,-0.1675151139497757,0.9305059313774109,0.5489679574966431,0.5855579376220703,-0.38709890842437744,0.9736019372940063,0.4176424443721771,0.5942491292953491,-0.21309173107147217,0.8815962672233582,0.5331704020500183,0.5836290121078491,-0.427314430475235,0.9747204780578613,0.42998355627059937,0.5930874347686768,-0.2571561336517334,0.8879274129867554,0.5283771753311157,0.5721615552902222,-0.3487474322319031,0.9652066826820374,0.4344334006309509,0.5805171728134155,-0.1878274530172348,0.8781307339668274,0.5347915887832642,0.5458946228027344,-0.008084505796432495,0.9999239444732666,0.45352354645729065,0.548914909362793,0.007963036186993122,0.9999273419380188,0.5926386117935181,0.7343032360076904,0.000594055512920022,0.9959478974342346,0.39641159772872925,0.7347764372825623,0.022024694830179214,0.9961902499198914,0.6504079103469849,0.8850950002670288,0.24074319005012512,0.9935504794120789,0.3410953879356384,0.8899439573287964,0.25588423013687134,0.9950942397117615,0.6478984355926514,0.9015569686889648,0.25418874621391296,0.8727820515632629,0.3472502827644348,0.9087663888931274,0.26987507939338684,0.8890957236289978,0.6806751489639282,0.945392370223999,0.07815970480442047,0.9821234941482544,0.3042016327381134,0.9472664594650269,0.09982240200042725,0.9856289625167847
wide,0.48646607995033264,0.1654166281223297,-0.36345750093460083,0.9999946355819702,0.49516016244888306,0.14728713035583496,-0.341334730386734,0.9999839067459106,0.5000847578048706,0.14774031937122345,-0.34142106771469116,0.9999836087226868,0.5039162635803223,0.14815115928649902,-0.3414345383644104,0.9999843239784241,0.4792845845222473,0.14627282321453094,-0.339335173368454,0.9999804496765137,0.47424474358558655,0.14620110392570496,-0.33935245871543884,0.9999771118164062,0.4698069095611572,0.14673368632793427,-0.3393724858760834,0.9999753832817078,0.51124507188797,0.156419575214386,-0.19846759736537933,0.9999663233757019,0.46329426765441895,0.1558702290058136,-0.18840548396110535,0.9999427795410156,0.49589815735816956,0.18603819608688354,-0.3095290958881378,0.9999923706054688,0.47666653990745544,0.18676289916038513,-0.30698317289352417,0.9999900460243225,0.5518333315849304,0.26621314883232117,-0.1345127820968628,0.9999922513961792,0.4246184825897217,0.27020081877708435,-0.08665340393781662,0.9999721050262451,0.5592399835586548,0.41266104578971863,-0.14938989281654358,0.9915868639945984,0.41870054602622986,0.4232376515865326,-0.03349965065717697,0.9628319144248962,0.5436109304428101,0.5458720326423645,-0.3308413624763489,0.9871109127998352,0.4207070767879486,0.5536278486251831,-0.1543746292591095,0.929469645023346,0.5489106774330139,0.5855786800384521,-0.38944703340530396,0.9731804728507996,0.41762489080429077,0.5937449336051941,-0.19997182488441467,0.88046795129776,0.533137321472168,0.5836337208747864,-0.42949533462524414,0.9743020534515381,0.42991751432418823,0.5925434231758118,-0.24394360184669495,0.8868620991706848,0.5283293128013611,0.5721691250801086,-0.34993869066238403,0.9646433591842651,0.4342995584011078,0.5799264311790466,-0.17466317117214203,0.8768032789230347,0.5345926284790039,0.5465478301048279,-0.007479999214410782,0.9999240040779114,0.4528796076774597,0.5497291684150696,0.0073734475299716,0.9999268054962158,0.5929723978042603,0.7348257303237915,-0.0030759796500205994,0.9959309101104736,0.3958277106285095,0.7349786162376404,0.01654038205742836,0.9962571263313293,0.6504161953926086,0.8849185705184937,0.24007633328437805,0.9934410452842712,0.3409901261329651,0.8903370499610901,0.249484583735466,0.9950604438781738,0.6479424238204956,0.9010376334190369,0.2538292407989502,0.871526837348938,0.34680721163749695,0.9087850451469421,0.26381081342697144,0.8882551193237305,0.6808201670646667,0.9452437162399292,0.07892871648073196,0.9818174242973328,0.3039925694465637,0.9473688006401062,0.09273980557918549,0.9855006337165833
wide,0.48593610525131226,0.16484852135181427,-0.36404263973236084,0.9999936819076538,0.4946756958961487,0.1465758979320526,-0.3415452837944031,0.9999814033508301,0.4997864365577698,0.14716286957263947,-0.3416440188884735,0.9999812841415405,0.5036221742630005,0.14773115515708923,-0.3416619300842285,0.9999821782112122,0.47865694761276245,0.14529122412204742,-0.33860212564468384,0.9999771118164062,0.47368988394737244,0.14524264633655548,-0.3386089503765106,0.9999731779098511,0.4692378044128418,0.1458585262298584,-0.3386367857456207,0.9999711513519287,0.5111021399497986,0.15637730062007904,-0.20195338129997253,0.9999623894691467,0.4629303812980652,0.15544074773788452,-0.1882619559764862,0.9999328851699829,0.4956263601779938,0.1858060508966446,-0.31142595410346985,0.9999913573265076,0.4761240482330322,0.18653635680675507,-0.3074834644794464,0.9999884963035583,0.5517892837524414,0.26788508892059326,-0.14584317803382874,0.9999918937683105,0.4242325723171234,0.27072301506996155,-0.08766849339008331,0.9999696612358093,0.5588662028312683,0.4150891602039337,-0.1498146802186966,0.9914456009864807,0.4181598126888275,0.4240333139896393,-0.03138004243373871,0.9603936076164246,0.5426045656204224,0.5477906465530396,-0.3266475200653076,0.9866834282875061,0.42067646980285645,0.5546048879623413,-0.15427720546722412,0.9265652894973755,0.5479616522789001,0.5878984928131104,-0.3847573399543762,0.9726407527923584,0.41768163442611694,0.5948907136917114,-0.19998887181282043,0.8768554329872131,0.5323613882064819,0.5856384038925171,-0.4245258867740631,0.9737495183944702,0.43039435148239136,0.5934805274009705,-0.24436381459236145,0.8834118247032166,0.5274948477745056,0.5739232301712036,-0.34538745880126953,0.9638338088989258,0.4345646798610687,0.5804288983345032,-0.1748768389225006,0.8730698227882385,0.5346009135246277,0.547444760799408,-0.01059018261730671,0.999923050403595,0.452582985162735,0.5509998202323914,0.010504065081477165,0.9999241828918457,0.5937735438346863,0.7347744703292847,0.0045675369910895824,0.996099054813385,0.3919399380683899,0.7350386381149292,0.03543353080749512,0.9963607788085938,0.6500866413116455,0.8853467702865601,0.24108834564685822,0.9937392473220825,0.34156134724617004,0.8903294205665588,0.26535657048225403,0.9951501488685608,0.6473547220230103,0.9016456604003906,0.25362738966941833,0.8723726272583008,0.34832608699798584,0.9091011881828308,0.2788746953010559,0.8907508254051208,0.6814985871315002,0.9462874531745911,0.07496577501296997,0.9825015068054199,0.3042232096195221,0.9475905895233154,0.11369657516479492,0.9858207702636719
wide,0.4854915738105774,0.16486264765262604,-0.3665710389614105,0.999992311000824,0.4942699372768402,0.14672346413135529,-0.3444649577140808,0.9999773502349854,0.4994944632053375,0.1473420113325119,-0.3445540964603424,0.9999773502349854,0.503272533416748,0.14793448150157928,-0.34456974267959595,0.9999786019325256,0.47844547033309937,0.14536884427070618,-0.3420306146144867,0.999972403049469,0.4735448956489563,0.14532679319381714,-0.3420458436012268,0.9999676942825317,0.4691343307495117,0.14591996371746063,-0.34207162261009216,0.9999656081199646,0.5108645558357239,0.1566927582025528,-0.20236892998218536,0.9999549984931946,0.46293163299560547,0.1555800586938858,-0.19281621277332306,0.9999178647994995,0.495309442281723,0.1858776956796646,-0.3136449158191681,0.9999896287918091,0.4757137894630432,0.18659092485904694,-0.31050586700439453,0.9999862313270569,0.5516382455825806,0.26819291710853577,-0.15466417372226715,0.9999908804893494,0.4240340292453766,0.271804541349411,-0.08967120200395584,0.9999664425849915,0.5587948560714722,0.4162043035030365,-0.16542628407478333,0.9911941289901733,0.41831427812576294,0.4251216650009155,-0.034294530749320984,0.9582008719444275,0.5421627759933472,0.548582911491394,-0.33582788705825806,0.9860084056854248,0.4206945300102234,0.5573140382766724,-0.15539954602718353,0.9237995743751526,0.5478097796440125,0.5885518789291382,-0.3928879499435425,0.9715763926506042,0.4176853597164154,0.5970674753189087,-0.20075547695159912,0.8732114434242249,0.5321739912033081,0.5865374803543091,-0.432183176279068,0.9726690649986267,0.43037867546081543,0.5959899425506592,-0.2444249391555786,0.8799155950546265,0.5272156596183777,0.5747694373130798,-0.35415416955947876,0.9624490141868591,0.43457627296447754,0.5826429128646851,-0.17580482363700867,0.8696152567863464,0.5346027612686157,0.5475806593894958,-0.011868207715451717,0.9999167323112488,0.45266538858413696,0.5510361790657043,0.01178260799497366,0.9999188184738159,0.5941630005836487,0.7333640456199646,0.0054035852663218975,0.9961739778518677,0.3903715908527374,0.732227087020874,0.036616332828998566,0.9963794946670532,0.6498124003410339,0.8819544315338135,0.24185419082641602,0.9938412308692932,0.34251123666763306,0.8899113535881042,0.2633974552154541,0.9951932430267334,0.6468341946601868,0.8956741094589233,0.2546308636665344,0.8713167905807495,0.3498917818069458,0.9091619849205017,0.27662819623947144,0.8921780586242676,0.6806029081344604,0.9441004991531372,0.07902523130178452,0.9827179312705994,0.3044474720954895,0.9473382830619812,0.11359918117523193,0.9859272837638855
wide,0.4857172966003418,0.1661067008972168,-0.4008539319038391,0.9999909996986389,0.4944694936275482,0.14893825352191925,-0.37867945432662964,0.9999733567237854,0.49953046441078186,0.14947612583637238,-0.3787474036216736,0.9999735355377197,0.5033367276191711,0.14994463324546814,-0.37876278162002563,0.9999749064445496,0.4787028431892395,0.1477799117565155,-0.37716981768608093,0.9999675750732422,0.4737401008605957,0.14776796102523804,-0.37720030546188354,0.9999622702598572,0.469279944896698,0.14793120324611664,-0.37722551822662354,0.9999598264694214,0.510928750038147,0.15888230502605438,-0.23617450892925262,0.9999479651451111,0.46289610862731934,0.15772214531898499,-0.2282802313566208,0.9999024271965027,0.49542340636253357,0.18713577091693878,-0.3467991352081299,0.9999879598617554,0.47579535841941833,0.18802794814109802,-0.3448445796966553,0.9999839067459106,0.5518940687179565,0.2703504264354706,-0.17097601294517517,0.9999901652336121,0.42381057143211365,0.27438804507255554,-0.1177668571472168,0.9999628067016602,0.5586037635803223,0.4204868674278259,-0.16259071230888367,0.9912188053131104,0.41847795248031616,0.4289495050907135,-0.05721338465809822,0.9566632509231567,0.5413399934768677,0.5562809705734253,-0.31970611214637756,0.9857114553451538,0.4202911853790283,0.5601009726524353,-0.1798248142004013,0.9236637949943542,0.5472290515899658,0.5964381098747253,-0.37382498383522034,0.9709762930870056,0.41708236932754517,0.6005755662918091,-0.22656449675559998,0.8733900189399719,0.5315037369728088,0.5934000015258789,-0.4145142436027527,0.9720224142074585,0.4300452768802643,0.5991631746292114,-0.2710608243942261,0.8800686597824097,0.5266034007072449,0.5805642008781433,-0.3376264274120331,0.9616075754165649,0.4342263638973236,0.5848580598831177,-0.20049044489860535,0.8698453903198242,0.5351762771606445,0.5481550693511963,-0.012612693011760712,0.9999134540557861,0.45294761657714844,0.5523110628128052,0.012485148385167122,0.9999138116836548,0.596872866153717,0.7310767769813538,0.002590277697890997,0.9962775111198425,0.3875090181827545,0.7322325110435486,0.03937099128961563,0.996244490146637,0.6498615741729736,0.8819029331207275,0.244362473487854,0.9939963221549988,0.34284543991088867,0.889973521232605,0.27139756083488464,0.9951317310333252,0.6467137336730957,0.8962828516960144,0.25761178135871887,0.869803249835968,0.3511350750923157,0.9100809097290039,0.28534603118896484,0.892764151096344,0.6813815832138062,0.9440032243728638,0.08193432539701462,0.9830249547958374,0.3047829270362854,0.9474009275436401,0.1208169236779213,0.9858599901199341
wide,0.4856623113155365,0.17059524357318878,-0.41938266158103943,0.9999907612800598,0.49447569251060486,0.15312638878822327,-0.3975399136543274,0.9999727010726929,0.49953097105026245,0.1534976214170456,-0.39758723974227905,0.9999728202819824,0.5033397674560547,0.1540970504283905,-0.39760294556617737,0.999974250793457,0.47866755723953247,0.15264181792736053,-0.39576199650764465,0.9999667406082153,0.47369617223739624,0.15273147821426392,-0.3958054184913635,0.9999614357948303,0.46921032667160034,0.15287242829799652,-0.39582759141921997,0.9999589920043945,0.5109344720840454,0.1632384955883026,-0.2562578320503235,0.9999465346336365,0.46282052993774414,0.16159695386886597,-0.24736151099205017,0.9998992085456848,0.495387464761734,0.1909903883934021,-0.36595457792282104,0.9999877214431763,0.47560915350914,0.1915123164653778,-0.3637031614780426,0.999983549118042,0.5520169138908386,0.276960551738739,-0.18620231747627258,0.9999898076057434,0.423544704914093,0.2780362665653229,-0.1392909437417984,0.9999618530273438,0.5584883689880371,0.4280274212360382,-0.16951487958431244,0.9912902116775513,0.418498694896698,0.4327351748943329,-0.08312945067882538,0.9566382169723511,0.5411226749420166,0.5628604292869568,-0.3193287253379822,0.9857048988342285,0.4201735854148865,0.5652144551277161,-0.20377349853515625,0.9240015745162964,0.5469288229942322,0.6039898991584778,-0.37295570969581604,0.9708240628242493,0.4169865548610687,0.6058439612388611,-0.2511347830295563,0.8739261031150818,0.5310676097869873,0.6013956665992737,-0.4134119153022766,0.9718350172042847,0.42983636260032654,0.6047130227088928,-0.2949405312538147,0.8805447220802307,0.526422381401062,0.5871164202690125,-0.33705711364746094,0.9613870978355408,0.4341150224208832,0.5897652506828308,-0.2242649495601654,0.8704889416694641,0.5351290106773376,0.5496599674224854,-0.010223598219454288,0.9999127388000488,0.45292243361473083,0.5545014142990112,0.010058749467134476,0.9999129176139832,0.6005259156227112,0.7311623096466064,0.0019088918343186378,0.9963383674621582,0.3851334750652313,0.7323194742202759,0.03248358517885208,0.9962414503097534,0.6503983736038208,0.8824352025985718,0.24418437480926514,0.9940776228904724,0.34242936968803406,0.8904773592948914,0.26922333240509033,0.9951230883598328,0.646734356880188,0.8968588709831238,0.2576928734779358,0.8698031902313232,0.35113340616226196,0.910689651966095,0.2829296290874481,0.8923872709274292,0.6841638088226318,0.9445292353630066,0.08304066956043243,0.9831230044364929,0.30433160066604614,0.9487711787223816,0.11842302978038788,0.9857991933822632
wide,0.48566532135009766,0.17450159788131714,-0.41946864128112793,0.9999907612800598,0.4944814145565033,0.15650729835033417,-0.39698103070259094,0.9999728202819824,0.49953046441078186,0.15669313073158264,-0.39703547954559326,0.9999728798866272,0.5033412575721741,0.15715405344963074,-0.3970550298690796,0.9999743700027466,0.47866082191467285,0.1563902497291565,-0.3954008221626282,0.9999668598175049,0.47367867827415466,0.1565578579902649,-0.39544224739074707,0.9999614953994751,0.46918874979019165,0.15671998262405396,-0.39546382427215576,0.9999592900276184,0.5109187364578247,0.16569219529628754,-0.25479257106781006,0.9999467730522156,0.46271437406539917,0.1647806465625763,-0.24631917476654053,0.9998995661735535,0.4953800141811371,0.19399119913578033,-0.3658716380596161,0.9999879002571106,0.47558751702308655,0.19466331601142883,-0.363698810338974,0.9999838471412659,0.5520557165145874,0.2818269431591034,-0.18739104270935059,0.9999897480010986,0.423180490732193,0.28310441970825195,-0.13801845908164978,0.9999610781669617,0.5577694773674011,0.4322577714920044,-0.1775592714548111,0.9913323521614075,0.4182724952697754,0.4405065178871155,-0.08544480800628662,0.9575509428977966,0.541033148765564,0.5672153234481812,-0.3334541320800781,0.9856241941452026,0.4193796217441559,0.5738412141799927,-0.21088150143623352,0.9254050850868225,0.5469431281089783,0.6088988780975342,-0.38971075415611267,0.9706283211708069,0.4165261387825012,0.6148549318313599,-0.25895440578460693,0.8758001923561096,0.5311123728752136,0.6076189279556274,-0.4292530417442322,0.971616268157959,0.42913809418678284,0.614722490310669,-0.3027673661708832,0.8823550343513489,0.5264502763748169,0.5927668809890747,-0.35134732723236084,0.9611408710479736,0.43337973952293396,0.6002016067504883,-0.2314305305480957,0.8727073669433594,0.5352550148963928,0.5504112839698792,-0.010153090581297874,0.9999101758003235,0.4529198110103607,0.5562149286270142,0.009987148456275463,0.9999092221260071,0.6028225421905518,0.7295200228691101,-0.03163552284240723,0.9962719678878784,0.3845883011817932,0.72950679063797,0.0037717849481850863,0.9960357546806335,0.6505610942840576,0.881898820400238,0.21693721413612366,0.9939125776290894,0.34290453791618347,0.8890084028244019,0.25553351640701294,0.9947243928909302,0.6468228101730347,0.8963882923126221,0.23121929168701172,0.8651438355445862,0.3526254892349243,0.908805251121521,0.27133387327194214,0.8885900974273682,0.6838979721069336,0.9444806575775146,0.054426491260528564,0.9824796319007874,0.305630624294281,0.9487601518630981,0.10947462171316147,0.984703779220581
